,YearSchluessel,Year,Stadt-/Landkreis,Gesamtbetrag der Einkünfte je Steuerpflichtigen in Tsd. EUR,LAND_NAME,LAND_ABK
15090,200115090,2001,Landkreis Stendal,23.700000000000003,Sachsen-Anhalt,ST
15090,200415090,2004,Landkreis Stendal,22.6,Sachsen-Anhalt,ST
15090,200715090,2007,Landkreis Stendal,22.0,Sachsen-Anhalt,ST
15090,201015090,2010,Landkreis Stendal,23.5,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,27.700000000000003,Sachsen-Anhalt,ST
15090,201415090,2014,Landkreis Stendal,28.700000000000003,Sachsen-Anhalt,ST
15091,199515091,1995,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,199815091,1998,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,200115091,2001,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,200415091,2004,Landkreis Wittenberg,22.0,Sachsen-Anhalt,ST
15091,200715091,2007,Landkreis Wittenberg,22.200000000000003,Sachsen-Anhalt,ST
15091,201015091,2010,Landkreis Wittenberg,24.0,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,27.200000000000003,Sachsen-Anhalt,ST
15091,201415091,2014,Landkreis Wittenberg,28.3,Sachsen-Anhalt,ST
16051,199516051,1995,Erfurt,26.1,Thüringen,TH
16051,199816051,1998,Erfurt,26.1,Thüringen,TH
16051,200116051,2001,Erfurt,27.700000000000003,Thüringen,TH
16051,200416051,2004,Erfurt,25.400000000000002,Thüringen,TH
16051,200716051,2007,Erfurt,25.700000000000003,Thüringen,TH
16051,201016051,2010,Erfurt,27.0,Thüringen,TH
16051,201316051,2013,Erfurt,30.0,Thüringen,TH
16051,201416051,2014,Erfurt,31.200000000000003,Thüringen,TH
16052,199516052,1995,Gera,23.8,Thüringen,TH
16052,199816052,1998,Gera,23.3,Thüringen,TH
16052,200116052,2001,Gera,24.400000000000002,Thüringen,TH
16052,200416052,2004,Gera,23.3,Thüringen,TH
16052,200716052,2007,Gera,23.1,Thüringen,TH
16052,201016052,2010,Gera,24.0,Thüringen,TH
16052,201316052,2013,Gera,27.1,Thüringen,TH
16052,201416052,2014,Gera,28.1,Thüringen,TH
16053,199516053,1995,Jena,26.3,Thüringen,TH
16053,199816053,1998,Jena,25.200000000000003,Thüringen,TH
16053,200116053,2001,Jena,28.0,Thüringen,TH
16053,200416053,2004,Jena,25.200000000000003,Thüringen,TH
16053,200716053,2007,Jena,25.5,Thüringen,TH
16053,201016053,2010,Jena,27.900000000000002,Thüringen,TH
16053,201316053,2013,Jena,31.8,Thüringen,TH
16053,201416053,2014,Jena,33.1,Thüringen,TH
16054,199516054,1995,Suhl,24.8,Thüringen,TH
16054,199816054,1998,Suhl,24.700000000000003,Thüringen,TH
16054,200116054,2001,Suhl,26.700000000000003,Thüringen,TH
16054,200416054,2004,Suhl,25.200000000000003,Thüringen,TH
16054,200716054,2007,Suhl,25.0,Thüringen,TH
16054,201016054,2010,Suhl,26.400000000000002,Thüringen,TH
16054,201316054,2013,Suhl,29.1,Thüringen,TH
16054,201416054,2014,Suhl,30.200000000000003,Thüringen,TH
16055,199516055,1995,Weimar,26.0,Thüringen,TH
16055,199816055,1998,Weimar,25.200000000000003,Thüringen,TH
16055,200116055,2001,Weimar,26.400000000000002,Thüringen,TH
16055,200416055,2004,Weimar,24.900000000000002,Thüringen,TH
16055,200716055,2007,Weimar,24.900000000000002,Thüringen,TH
16055,201016055,2010,Weimar,26.900000000000002,Thüringen,TH
16055,201316055,2013,Weimar,30.0,Thüringen,TH
16055,201416055,2014,Weimar,31.400000000000002,Thüringen,TH
16056,199516056,1995,Eisenach,23.1,Thüringen,TH
16056,199816056,1998,Eisenach,24.400000000000002,Thüringen,TH
16056,200116056,2001,Eisenach,26.1,Thüringen,TH
16056,200416056,2004,Eisenach,24.6,Thüringen,TH
16056,200716056,2007,Eisenach,24.900000000000002,Thüringen,TH
16056,201016056,2010,Eisenach,26.1,Thüringen,TH
16056,201316056,2013,Eisenach,29.5,Thüringen,TH
16056,201416056,2014,Eisenach,30.6,Thüringen,TH
16061,199516061,1995,Landkreis Eichsfeld,22.3,Thüringen,TH
16061,199816061,1998,Landkreis Eichsfeld,21.5,Thüringen,TH
16061,200116061,2001,Landkreis Eichsfeld,22.700000000000003,Thüringen,TH
16061,200416061,2004,Landkreis Eichsfeld,22.1,Thüringen,TH
16061,200716061,2007,Landkreis Eichsfeld,23.700000000000003,Thüringen,TH
16061,201016061,2010,Landkreis Eichsfeld,25.900000000000002,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,29.900000000000002,Thüringen,TH
16061,201416061,2014,Landkreis Eichsfeld,32.0,Thüringen,TH
16062,199516062,1995,Landkreis Nordhausen,23.1,Thüringen,TH
16062,199816062,1998,Landkreis Nordhausen,22.900000000000002,Thüringen,TH
16062,200116062,2001,Landkreis Nordhausen,24.400000000000002,Thüringen,TH
16062,200416062,2004,Landkreis Nordhausen,22.6,Thüringen,TH
16062,200716062,2007,Landkreis Nordhausen,23.1,Thüringen,TH
16062,201016062,2010,Landkreis Nordhausen,24.6,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,27.8,Thüringen,TH
16062,201416062,2014,Landkreis Nordhausen,28.8,Thüringen,TH
16063,199516063,1995,Landkreis Wartburgkreis,22.400000000000002,Thüringen,TH
16063,199816063,1998,Landkreis Wartburgkreis,22.700000000000003,Thüringen,TH
16063,200116063,2001,Landkreis Wartburgkreis,24.400000000000002,Thüringen,TH
16063,200416063,2004,Landkreis Wartburgkreis,23.5,Thüringen,TH
16063,200716063,2007,Landkreis Wartburgkreis,24.5,Thüringen,TH
16063,201016063,2010,Landkreis Wartburgkreis,25.900000000000002,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,30.200000000000003,Thüringen,TH
16063,201416063,2014,Landkreis Wartburgkreis,31.200000000000003,Thüringen,TH
16064,199516064,1995,Landkreis Unstrut-Hainich-Kreis,22.1,Thüringen,TH
16064,199816064,1998,Landkreis Unstrut-Hainich-Kreis,21.6,Thüringen,TH
16064,200116064,2001,Landkreis Unstrut-Hainich-Kreis,22.900000000000002,Thüringen,TH
16064,200416064,2004,Landkreis Unstrut-Hainich-Kreis,21.8,Thüringen,TH
16064,200716064,2007,Landkreis Unstrut-Hainich-Kreis,22.8,Thüringen,TH
16064,201016064,2010,Landkreis Unstrut-Hainich-Kreis,24.6,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,28.1,Thüringen,TH
16064,201416064,2014,Landkreis Unstrut-Hainich-Kreis,29.1,Thüringen,TH
16065,199516065,1995,Landkreis Kyffhäuserkreis,20.700000000000003,Thüringen,TH
16065,199816065,1998,Landkreis Kyffhäuserkreis,20.5,Thüringen,TH
16065,200116065,2001,Landkreis Kyffhäuserkreis,21.400000000000002,Thüringen,TH
16065,200416065,2004,Landkreis Kyffhäuserkreis,21.200000000000003,Thüringen,TH
16065,200716065,2007,Landkreis Kyffhäuserkreis,21.6,Thüringen,TH
16065,201016065,2010,Landkreis Kyffhäuserkreis,23.200000000000003,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,26.900000000000002,Thüringen,TH
16065,201416065,2014,Landkreis Kyffhäuserkreis,27.900000000000002,Thüringen,TH
16066,199516066,1995,Landkreis Schmalkalden-Meiningen,22.200000000000003,Thüringen,TH
16066,199816066,1998,Landkreis Schmalkalden-Meiningen,22.200000000000003,Thüringen,TH
16066,200116066,2001,Landkreis Schmalkalden-Meiningen,23.8,Thüringen,TH
16066,200416066,2004,Landkreis Schmalkalden-Meiningen,22.8,Thüringen,TH
16066,200716066,2007,Landkreis Schmalkalden-Meiningen,23.400000000000002,Thüringen,TH
16066,201016066,2010,Landkreis Schmalkalden-Meiningen,25.0,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,28.5,Thüringen,TH
16066,201416066,2014,Landkreis Schmalkalden-Meiningen,29.700000000000003,Thüringen,TH
16067,199516067,1995,Landkreis Gotha,22.700000000000003,Thüringen,TH
16067,199816067,1998,Landkreis Gotha,22.6,Thüringen,TH
16067,200116067,2001,Landkreis Gotha,24.1,Thüringen,TH
16067,200416067,2004,Landkreis Gotha,23.0,Thüringen,TH
16067,200716067,2007,Landkreis Gotha,23.5,Thüringen,TH
16067,201016067,2010,Landkreis Gotha,25.0,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,28.6,Thüringen,TH
16067,201416067,2014,Landkreis Gotha,29.700000000000003,Thüringen,TH
16068,199516068,1995,Landkreis Sömmerda,21.900000000000002,Thüringen,TH
16068,199816068,1998,Landkreis Sömmerda,22.1,Thüringen,TH
16068,200116068,2001,Landkreis Sömmerda,23.6,Thüringen,TH
16068,200416068,2004,Landkreis Sömmerda,22.6,Thüringen,TH
16068,200716068,2007,Landkreis Sömmerda,23.0,Thüringen,TH
16068,201016068,2010,Landkreis Sömmerda,24.8,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,28.700000000000003,Thüringen,TH
16068,201416068,2014,Landkreis Sömmerda,30.0,Thüringen,TH
16069,199516069,1995,Landkreis Hildburghausen,22.1,Thüringen,TH
16069,199816069,1998,Landkreis Hildburghausen,21.700000000000003,Thüringen,TH
16069,200116069,2001,Landkreis Hildburghausen,23.400000000000002,Thüringen,TH
16069,200416069,2004,Landkreis Hildburghausen,22.6,Thüringen,TH
16069,200716069,2007,Landkreis Hildburghausen,23.5,Thüringen,TH
16069,201016069,2010,Landkreis Hildburghausen,24.6,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,28.0,Thüringen,TH
16069,201416069,2014,Landkreis Hildburghausen,31.8,Thüringen,TH
16070,199516070,1995,Landkreis Ilm-Kreis,22.5,Thüringen,TH
16070,199816070,1998,Landkreis Ilm-Kreis,22.8,Thüringen,TH
16070,200116070,2001,Landkreis Ilm-Kreis,23.700000000000003,Thüringen,TH
16070,200416070,2004,Landkreis Ilm-Kreis,22.8,Thüringen,TH
16070,200716070,2007,Landkreis Ilm-Kreis,23.400000000000002,Thüringen,TH
16070,201016070,2010,Landkreis Ilm-Kreis,25.1,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,28.400000000000002,Thüringen,TH
16070,201416070,2014,Landkreis Ilm-Kreis,29.5,Thüringen,TH
16071,199516071,1995,Landkreis Weimarer Land,22.700000000000003,Thüringen,TH
16071,199816071,1998,Landkreis Weimarer Land,22.3,Thüringen,TH
16071,200116071,2001,Landkreis Weimarer Land,23.400000000000002,Thüringen,TH
16071,200416071,2004,Landkreis Weimarer Land,22.900000000000002,Thüringen,TH
16071,200716071,2007,Landkreis Weimarer Land,23.900000000000002,Thüringen,TH
16071,201016071,2010,Landkreis Weimarer Land,26.0,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,29.900000000000002,Thüringen,TH
16071,201416071,2014,Landkreis Weimarer Land,31.0,Thüringen,TH
16072,199516072,1995,Landkreis Sonneberg,22.700000000000003,Thüringen,TH
16072,199816072,1998,Landkreis Sonneberg,22.8,Thüringen,TH
16072,200116072,2001,Landkreis Sonneberg,23.900000000000002,Thüringen,TH
16072,200416072,2004,Landkreis Sonneberg,23.0,Thüringen,TH
16072,200716072,2007,Landkreis Sonneberg,23.3,Thüringen,TH
16072,201016072,2010,Landkreis Sonneberg,24.5,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,27.700000000000003,Thüringen,TH
16072,201416072,2014,Landkreis Sonneberg,28.700000000000003,Thüringen,TH
16073,199516073,1995,Landkreis Saalfeld-Rudolstadt,22.200000000000003,Thüringen,TH
16073,199816073,1998,Landkreis Saalfeld-Rudolstadt,21.900000000000002,Thüringen,TH
16073,200116073,2001,Landkreis Saalfeld-Rudolstadt,23.200000000000003,Thüringen,TH
16073,200416073,2004,Landkreis Saalfeld-Rudolstadt,21.900000000000002,Thüringen,TH
16073,200716073,2007,Landkreis Saalfeld-Rudolstadt,22.6,Thüringen,TH
16073,201016073,2010,Landkreis Saalfeld-Rudolstadt,24.0,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,27.400000000000002,Thüringen,TH
16073,201416073,2014,Landkreis Saalfeld-Rudolstadt,28.400000000000002,Thüringen,TH
16074,199516074,1995,Landkreis Saale-Holzland-Kreis,23.0,Thüringen,TH
16074,199816074,1998,Landkreis Saale-Holzland-Kreis,22.400000000000002,Thüringen,TH
16074,200116074,2001,Landkreis Saale-Holzland-Kreis,24.400000000000002,Thüringen,TH
16074,200416074,2004,Landkreis Saale-Holzland-Kreis,23.400000000000002,Thüringen,TH
16074,200716074,2007,Landkreis Saale-Holzland-Kreis,23.900000000000002,Thüringen,TH
16074,201016074,2010,Landkreis Saale-Holzland-Kreis,25.700000000000003,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,29.1,Thüringen,TH
16074,201416074,2014,Landkreis Saale-Holzland-Kreis,30.3,Thüringen,TH
16075,199516075,1995,Landkreis Saale-Orla-Kreis,22.200000000000003,Thüringen,TH
16075,199816075,1998,Landkreis Saale-Orla-Kreis,21.6,Thüringen,TH
16075,200116075,2001,Landkreis Saale-Orla-Kreis,22.6,Thüringen,TH
16075,200416075,2004,Landkreis Saale-Orla-Kreis,21.700000000000003,Thüringen,TH
16075,200716075,2007,Landkreis Saale-Orla-Kreis,22.200000000000003,Thüringen,TH
16075,201016075,2010,Landkreis Saale-Orla-Kreis,23.200000000000003,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,26.3,Thüringen,TH
16075,201416075,2014,Landkreis Saale-Orla-Kreis,27.700000000000003,Thüringen,TH
16076,199516076,1995,Landkreis Greiz,21.5,Thüringen,TH
16076,199816076,1998,Landkreis Greiz,21.1,Thüringen,TH
